individual_id,species,population,river,habitat,TL_mm,landmark,x,y
Hypos_Neg_06,Hypostomus_plecostomus,Negro,Negro,slow,378.72308614672556,8,0.5731,0.2788
Hypos_Neg_06,Hypostomus_plecostomus,Negro,Negro,slow,283.2308584974316,9,0.7839,0.6268
Hypos_Neg_06,Hypostomus_plecostomus,Negro,Negro,slow,348.12203995115004,10,0.7757,0.4121
Hypos_Neg_06,Hypostomus_plecostomus,Negro,Negro,slow,381.58355307772916,11,1.012,0.6327
Hypos_Neg_06,Hypostomus_plecostomus,Negro,Negro,slow,289.14133027649166,12,1.0348,0.3717
Hypos_Neg_07,Hypostomus_plecostomus,Negro,Negro,slow,312.0215736750868,1,-0.0025,0.1144
Hypos_Neg_07,Hypostomus_plecostomus,Negro,Negro,slow,398.7945620563739,2,0.1092,0.4648
Hypos_Neg_07,Hypostomus_plecostomus,Negro,Negro,slow,399.68251883737685,3,0.1617,0.6149
Hypos_Neg_07,Hypostomus_plecostomus,Negro,Negro,slow,319.8196544162114,4,0.2303,0.6222
Hypos_Neg_07,Hypostomus_plecostomus,Negro,Negro,slow,309.4257834620331,5,0.3257,0.677
Hypos_Neg_07,Hypostomus_plecostomus,Negro,Negro,slow,309.34429148985976,6,0.3492,0.3629
Hypos_Neg_07,Hypostomus_plecostomus,Negro,Negro,slow,377.8512358029303,7,0.4989,0.7569
Hypos_Neg_07,Hypostomus_plecostomus,Negro,Negro,slow,314.087237440241,8,0.6421,0.2509
Hypos_Neg_07,Hypostomus_plecostomus,Negro,Negro,slow,373.2211284347074,9,0.8295,0.6067
Hypos_Neg_07,Hypostomus_plecostomus,Negro,Negro,slow,386.3505474307543,10,0.8308,0.3938
Hypos_Neg_07,Hypostomus_plecostomus,Negro,Negro,slow,365.87776382580927,11,1.1261,0.6265
Hypos_Neg_07,Hypostomus_plecostomus,Negro,Negro,slow,407.48658620145187,12,1.1037,0.3818
Hypos_Neg_08,Hypostomus_plecostomus,Negro,Negro,slow,374.12806165828476,1,-0.028,0.1281
Hypos_Neg_08,Hypostomus_plecostomus,Negro,Negro,slow,307.8560326505699,2,0.1179,0.445
Hypos_Neg_08,Hypostomus_plecostomus,Negro,Negro,slow,357.99976610091096,3,0.1219,0.6138
Hypos_Neg_08,Hypostomus_plecostomus,Negro,Negro,slow,335.54444659046885,4,0.2244,0.6262
Hypos_Neg_08,Hypostomus_plecostomus,Negro,Negro,slow,351.30149668832166,5,0.3219,0.6898
Hypos_Neg_08,Hypostomus_plecostomus,Negro,Negro,slow,311.57467899578984,6,0.315,0.3618
Hypos_Neg_08,Hypostomus_plecostomus,Negro,Negro,slow,372.60374571346233,7,0.508,0.7418
Hypos_Neg_08,Hypostomus_plecostomus,Negro,Negro,slow,359.44756576852615,8,0.61,0.2617
Hypos_Neg_08,Hypostomus_plecostomus,Negro,Negro,slow,282.2557260573262,9,0.8474,0.6076
Hypos_Neg_08,Hypostomus_plecostomus,Negro,Negro,slow,304.2952282058264,10,0.8527,0.4188
Hypos_Neg_08,Hypostomus_plecostomus,Negro,Negro,slow,352.1902659455212,11,1.1334,0.6401
Hypos_Neg_08,Hypostomus_plecostomus,Negro,Negro,slow,383.4772779106611,12,1.1348,0.3614
Hypos_Neg_09,Hypostomus_plecostomus,Negro,Negro,slow,348.71330952151027,1,-0.0102,0.0994
Hypos_Neg_09,Hypostomus_plecostomus,Negro,Negro,slow,283.30834659453734,2,0.1064,0.4649
Hypos_Neg_09,Hypostomus_plecostomus,Negro,Negro,slow,390.0493258543205,3,0.138,0.6372
Hypos_Neg_09,Hypostomus_plecostomus,Negro,Negro,slow,330.10285410108423,4,0.2234,0.6059
Hypos_Neg_09,Hypostomus_plecostomus,Negro,Negro,slow,337.80304696462224,5,0.3596,0.6973
Hypos_Neg_09,Hypostomus_plecostomus,Negro,Negro,slow,305.66307513574236,6,0.3581,0.3514
Hypos_Neg_09,Hypostomus_plecostomus,Negro,Negro,slow,297.19336589503206,7,0.5409,0.7605
Hypos_Neg_09,Hypostomus_plecostomus,Negro,Negro,slow,411.0799017658806,8,0.638,0.2384
Hypos_Neg_09,Hypostomus_plecostomus,Negro,Negro,slow,413.58004970513633,9,0.873,0.609
Hypos_Neg_09,Hypostomus_plecostomus,Negro,Negro,slow,400.8658927616473,10,0.8957,0.4358
Hypos_Neg_09,Hypostomus_plecostomus,Negro,Negro,slow,377.9250389881297,11,1.1887,0.629
Hypos_Neg_09,Hypostomus_plecostomus,Negro,Negro,slow,359.26278860774863,12,1.2022,0.3907
Hypos_Neg_10,Hypostomus_plecostomus,Negro,Negro,slow,310.7331863865209,1,-0.0034,0.0944
Hypos_Neg_10,Hypostomus_plecostomus,Negro,Negro,slow,414.6746083117057,2,0.1323,0.4289
Hypos_Neg_10,Hypostomus_plecostomus,Negro,Negro,slow,408.2891763115046,3,0.1387,0.636
Hypos_Neg_10,Hypostomus_plecostomus,Negro,Negro,slow,294.3934103344295,4,0.2323,0.6316
Hypos_Neg_10,Hypostomus_plecostomus,Negro,Negro,slow,370.42299565427135,5,0.3718,0.7002
Hypos_Neg_10,Hypostomus_plecostomus,Negro,Negro,slow,397.7413074115345,6,0.3529,0.363
Hypos_Neg_10,Hypostomus_plecostomus,Negro,Negro,slow,392.9726543034068,7,0.5507,0.7532
Hypos_Neg_10,Hypostomus_plecostomus,Negro,Negro,slow,353.3015727286588,8,0.6651,0.2486
Hypos_Neg_10,Hypostomus_plecostomus,Negro,Negro,slow,283.8230471350372,9,0.9068,0.6005
Hypos_Neg_10,Hypostomus_plecostomus,Negro,Negro,slow,336.8868189372482,10,0.9322,0.4212
Hypos_Neg_10,Hypostomus_plecostomus,Negro,Negro,slow,348.79277357724624,11,1.2305,0.6346
Hypos_Neg_10,Hypostomus_plecostomus,Negro,Negro,slow,375.2233607067188,12,1.2239,0.3515
Hypos_Neg_11,Hypostomus_plecostomus,Negro,Negro,slow,383.31238673358496,1,0.0014,0.0942
Hypos_Neg_11,Hypostomus_plecostomus,Negro,Negro,slow,365.54940983592576,2,0.1162,0.4478
Hypos_Neg_11,Hypostomus_plecostomus,Negro,Negro,slow,304.41246302247714,3,0.1704,0.6379
Hypos_Neg_11,Hypostomus_plecostomus,Negro,Negro,slow,350.5776706346236,4,0.2436,0.6267
Hypos_Neg_11,Hypostomus_plecostomus,Negro,Negro,slow,377.4541602727693,5,0.3511,0.6985
Hypos_Neg_11,Hypostomus_plecostomus,Negro,Negro,slow,305.2218201719657,6,0.3686,0.3493
Hypos_Neg_11,Hypostomus_plecostomus,Negro,Negro,slow,287.5036693956489,7,0.554,0.7523
Hypos_Neg_11,Hypostomus_plecostomus,Negro,Negro,slow,394.52799614958974,8,0.6383,0.2775
Hypos_Neg_11,Hypostomus_plecostomus,Negro,Negro,slow,281.18310091496016,9,0.9067,0.6217
Hypos_Neg_11,Hypostomus_plecostomus,Negro,Negro,slow,346.4131171578447,10,0.8702,0.4132
Hypos_Neg_11,Hypostomus_plecostomus,Negro,Negro,slow,301.8404036098354,11,1.1856,0.6244
Hypos_Neg_11,Hypostomus_plecostomus,Negro,Negro,slow,280.4125748242985,12,1.1824,0.3813
Hypos_Neg_12,Hypostomus_plecostomus,Negro,Negro,slow,307.83548938194764,1,-0.0152,0.0835
Hypos_Neg_12,Hypostomus_plecostomus,Negro,Negro,slow,381.93519945373123,2,0.1092,0.4682
Hypos_Neg_12,Hypostomus_plecostomus,Negro,Negro,slow,299.97973088597735,3,0.1532,0.6274
Hypos_Neg_12,Hypostomus_plecostomus,Negro,Negro,slow,408.6026624515058,4,0.2407,0.6124
Hypos_Neg_12,Hypostomus_plecostomus,Negro,Negro,slow,275.6169396455582,5,0.3486,0.7128
Hypos_Neg_12,Hypostomus_plecostomus,Negro,Negro,slow,275.1470675014366,6,0.3625,0.3545
Hypos_Neg_12,Hypostomus_plecostomus,Negro,Negro,slow,421.3516645744091,7,0.5323,0.744
Hypos_Neg_12,Hypostomus_plecostomus,Negro,Negro,slow,342.7189681697075,8,0.6678,0.2737
Hypos_Neg_12,Hypostomus_plecostomus,Negro,Negro,slow,336.81531872799167,9,0.8828,0.6346
Hypos_Neg_12,Hypostomus_plecostomus,Negro,Negro,slow,322.0277145880703,10,0.8895,0.4248
Hypos_Neg_12,Hypostomus_plecostomus,Negro,Negro,slow,331.5845329538999,11,1.2028,0.6393
Hypos_Neg_12,Hypostomus_plecostomus,Negro,Negro,slow,403.4375681777774,12,1.176,0.356
Tripo_Tap_01,Triportheus_angulatus,Tapajos,Tapajos,fast,166.90609335827784,1,0.0025,0.8031
Tripo_Tap_01,Triportheus_angulatus,Tapajos,Tapajos,fast,208.33826713934755,2,0.0935,0.4702
Tripo_Tap_01,Triportheus_angulatus,Tapajos,Tapajos,fast,169.04740788218754,3,0.1112,0.6291
Tripo_Tap_01,Triportheus_angulatus,Tapajos,Tapajos,fast,137.67471671513482,4,0.1786,0.6136
Tripo_Tap_01,Triportheus_angulatus,Tapajos,Tapajos,fast,199.16682528232354,5,0.2813,0.9161
Tripo_Tap_01,Triportheus_angulatus,Tapajos,Tapajos,fast,167.688403701948,6,0.2776,0.2082
Tripo_Tap_01,Triportheus_angulatus,Tapajos,Tapajos,fast,161.7491196671491,7,0.4865,1.0381
Tripo_Tap_01,Triportheus_angulatus,Tapajos,Tapajos,fast,160.56959464756443,8,0.5574,0.0373
Tripo_Tap_01,Triportheus_angulatus,Tapajos,Tapajos,fast,176.10024322666857,9,0.7622,0.621
Tripo_Tap_01,Triportheus_angulatus,Tapajos,Tapajos,fast,181.36407114301463,10,0.7429,0.4274
Tripo_Tap_01,Triportheus_angulatus,Tapajos,Tapajos,fast,144.443673034359,11,1.0017,0.8697
Tripo_Tap_01,Triportheus_angulatus,Tapajos,Tapajos,fast,200.23187181526268,12,0.9945,0.1376
Tripo_Tap_02,Triportheus_angulatus,Tapajos,Tapajos,fast,177.96504232002138,1,0.0074,0.8067
Tripo_Tap_02,Triportheus_angulatus,Tapajos,Tapajos,fast,187.07690403900898,2,0.1203,0.4739
Tripo_Tap_02,Triportheus_angulatus,Tapajos,Tapajos,fast,158.61837788298624,3,0.1282,0.6262
Tripo_Tap_02,Triportheus_angulatus,Tapajos,Tapajos,fast,165.60911624973045,4,0.1866,0.6236
Tripo_Tap_02,Triportheus_angulatus,Tapajos,Tapajos,fast,144.60571635783086,5,0.2839,0.9035
Tripo_Tap_02,Triportheus_angulatus,Tapajos,Tapajos,fast,170.6728667111166,6,0.2768,0.204
Tripo_Tap_02,Triportheus_angulatus,Tapajos,Tapajos,fast,147.6327178039927,7,0.4588,1.0302
Tripo_Tap_02,Triportheus_angulatus,Tapajos,Tapajos,fast,174.73336937032263,8,0.5685,0.0279
Tripo_Tap_02,Triportheus_angulatus,Tapajos,Tapajos,fast,192.72677610367577,9,0.7507,0.6
Tripo_Tap_02,Triportheus_angulatus,Tapajos,Tapajos,fast,200.00410464226758,10,0.7569,0.3956
Tripo_Tap_02,Triportheus_angulatus,Tapajos,Tapajos,fast,207.78619888709488,11,0.998,0.8508
Tripo_Tap_02,Triportheus_angulatus,Tapajos,Tapajos,fast,170.32204940262227,12,0.9664,0.1391
Tripo_Tap_03,Triportheus_angulatus,Tapajos,Tapajos,fast,151.42235810817567,1,0.0065,0.8143
Tripo_Tap_03,Triportheus_angulatus,Tapajos,Tapajos,fast,185.9524950355887,2,0.0766,0.4681
Tripo_Tap_03,Triportheus_angulatus,Tapajos,Tapajos,fast,145.51824463239305,3,0.1057,0.6184
Tripo_Tap_03,Triportheus_angulatus,Tapajos,Tapajos,fast,149.76813708081164,4,0.1735,0.6441
Tripo_Tap_03,Triportheus_angulatus,Tapajos,Tapajos,fast,195.78213675156206,5,0.2507,0.918
Tripo_Tap_03,Triportheus_angulatus,Tapajos,Tapajos,fast,206.22896144944704,6,0.2545,0.2068
Tripo_Tap_03,Triportheus_angulatus,Tapajos,Tapajos,fast,189.74195164260718,7,0.4267,1.0248
Tripo_Tap_03,Triportheus_angulatus,Tapajos,Tapajos,fast,148.23601758228045,8,0.5288,0.042
Tripo_Tap_03,Triportheus_angulatus,Tapajos,Tapajos,fast,182.42733133198666,9,0.6942,0.6028
Tripo_Tap_03,Triportheus_angulatus,Tapajos,Tapajos,fast,185.452226044883,10,0.712,0.432
Tripo_Tap_03,Triportheus_angulatus,Tapajos,Tapajos,fast,190.12178219588392,11,0.9337,0.8435
Tripo_Tap_03,Triportheus_angulatus,Tapajos,Tapajos,fast,157.21017100806216,12,0.9341,0.1617
Tripo_Tap_04,Triportheus_angulatus,Tapajos,Tapajos,fast,177.86303331092202,1,0.0167,0.8061
Tripo_Tap_04,Triportheus_angulatus,Tapajos,Tapajos,fast,185.41062389603314,2,0.1266,0.4546
Tripo_Tap_04,Triportheus_angulatus,Tapajos,Tapajos,fast,187.57203109771112,3,0.1432,0.6325
Tripo_Tap_04,Triportheus_angulatus,Tapajos,Tapajos,fast,163.54259038771178,4,0.2104,0.6296
Tripo_Tap_04,Triportheus_angulatus,Tapajos,Tapajos,fast,187.43117426566818,5,0.2815,0.8995
Tripo_Tap_04,Triportheus_angulatus,Tapajos,Tapajos,fast,171.06328583385977,6,0.3313,0.2126
Tripo_Tap_04,Triportheus_angulatus,Tapajos,Tapajos,fast,183.2703770539823,7,0.5154,1.0021
Tripo_Tap_04,Triportheus_angulatus,Tapajos,Tapajos,fast,185.35665675181838,8,0.6186,0.0236
Tripo_Tap_04,Triportheus_angulatus,Tapajos,Tapajos,fast,168.64888388783828,9,0.8242,0.6234
Tripo_Tap_04,Triportheus_angulatus,Tapajos,Tapajos,fast,158.81507344591958,10,0.8375,0.4216
Tripo_Tap_04,Triportheus_angulatus,Tapajos,Tapajos,fast,202.4591909695513,11,1.0863,0.8741
Tripo_Tap_04,Triportheus_angulatus,Tapajos,Tapajos,fast,162.5137670482918,12,1.0733,0.1631
Tripo_Tap_05,Triportheus_angulatus,Tapajos,Tapajos,fast,170.46198065132157,1,-0.0089,0.8111
Tripo_Tap_05,Triportheus_angulatus,Tapajos,Tapajos,fast,182.12428464117193,2,0.0902,0.4568
Tripo_Tap_05,Triportheus_angulatus,Tapajos,Tapajos,fast,142.96707901436383,3,0.1479,0.6298
Tripo_Tap_05,Triportheus_angulatus,Tapajos,Tapajos,fast,174.61400097901574,4,0.222,0.6522
Tripo_Tap_05,Triportheus_angulatus,Tapajos,Tapajos,fast,195.36310422390437,5,0.2832,0.9078
Tripo_Tap_05,Triportheus_angulatus,Tapajos,Tapajos,fast,207.73999769713055,6,0.3175,0.2025
Tripo_Tap_05,Triportheus_angulatus,Tapajos,Tapajos,fast,171.90752779670788,7,0.482,0.9941
Tripo_Tap_05,Triportheus_angulatus,Tapajos,Tapajos,fast,148.70318945825878,8,0.5797,0.0504
Tripo_Tap_05,Triportheus_angulatus,Tapajos,Tapajos,fast,188.13927516106094,9,0.7822,0.6196
Tripo_Tap_05,Triportheus_angulatus,Tapajos,Tapajos,fast,186.20725008610648,10,0.7664,0.426
Tripo_Tap_05,Triportheus_angulatus,Tapajos,Tapajos,fast,167.93217631655253,11,1.0257,0.8534
Tripo_Tap_05,Triportheus_angulatus,Tapajos,Tapajos,fast,155.65907506834958,12,1.035,0.1358
Tripo_Tap_06,Triportheus_angulatus,Tapajos,Tapajos,fast,167.28686073373854,1,-0.0048,0.7963
Tripo_Tap_06,Triportheus_angulatus,Tapajos,Tapajos,fast,162.27201710937106,2,0.1099,0.4557
Tripo_Tap_06,Triportheus_angulatus,Tapajos,Tapajos,fast,173.0416406079439,3,0.1326,0.6313
Tripo_Tap_06,Triportheus_angulatus,Tapajos,Tapajos,fast,205.8405725618043,4,0.2007,0.6102
Tripo_Tap_06,Triportheus_angulatus,Tapajos,Tapajos,fast,156.89098227452638,5,0.2846,0.9041
Tripo_Tap_06,Triportheus_angulatus,Tapajos,Tapajos,fast,175.20340346075596,6,0.2927,0.2206
Tripo_Tap_06,Triportheus_angulatus,Tapajos,Tapajos,fast,171.56028252108553,7,0.5192,1.0171
Tripo_Tap_06,Triportheus_angulatus,Tapajos,Tapajos,fast,176.59555200742813,8,0.6167,0.0348
Tripo_Tap_06,Triportheus_angulatus,Tapajos,Tapajos,fast,185.27275694391304,9,0.8136,0.6301
Tripo_Tap_06,Triportheus_angulatus,Tapajos,Tapajos,fast,138.48458982641785,10,0.8453,0.4187
Tripo_Tap_06,Triportheus_angulatus,Tapajos,Tapajos,fast,191.4506028422033,11,1.0695,0.8258
Tripo_Tap_06,Triportheus_angulatus,Tapajos,Tapajos,fast,147.73883602238936,12,1.0673,0.1238
Tripo_Tap_07,Triportheus_angulatus,Tapajos,Tapajos,fast,159.51677968084098,1,-0.0005,0.7926
Tripo_Tap_07,Triportheus_angulatus,Tapajos,Tapajos,fast,154.30438869662666,2,0.0902,0.4509
Tripo_Tap_07,Triportheus_angulatus,Tapajos,Tapajos,fast,166.8818428850399,3,0.1276,0.6314
Tripo_Tap_07,Triportheus_angulatus,Tapajos,Tapajos,fast,155.4357747016962,4,0.1876,0.6355
Tripo_Tap_07,Triportheus_angulatus,Tapajos,Tapajos,fast,172.98234988844763,5,0.2752,0.9184
Tripo_Tap_07,Triportheus_angulatus,Tapajos,Tapajos,fast,174.3292248764827,6,0.2872,0.2107
Tripo_Tap_07,Triportheus_angulatus,Tapajos,Tapajos,fast,151.4563739604223,7,0.451,1.0349
Tripo_Tap_07,Triportheus_angulatus,Tapajos,Tapajos,fast,200.9210809397615,8,0.5543,0.0129
Tripo_Tap_07,Triportheus_angulatus,Tapajos,Tapajos,fast,184.86575446508175,9,0.7266,0.6283
Tripo_Tap_07,Triportheus_angulatus,Tapajos,Tapajos,fast,167.48460015913275,10,0.7478,0.4483
Tripo_Tap_07,Triportheus_angulatus,Tapajos,Tapajos,fast,176.43749614488786,11,0.9745,0.8783
Tripo_Tap_07,Triportheus_angulatus,Tapajos,Tapajos,fast,197.25463862301424,12,0.9995,0.1468
Tripo_Tap_08,Triportheus_angulatus,Tapajos,Tapajos,fast,186.83531461354053,1,0.0006,0.8105
Tripo_Tap_08,Triportheus_angulatus,Tapajos,Tapajos,fast,195.3647733567479,2,0.1107,0.4618
Tripo_Tap_08,Triportheus_angulatus,Tapajos,Tapajos,fast,145.02914742832291,3,0.1061,0.622
Tripo_Tap_08,Triportheus_angulatus,Tapajos,Tapajos,fast,145.26227742335809,4,0.2154,0.6463
Tripo_Tap_08,Triportheus_angulatus,Tapajos,Tapajos,fast,186.49330609521922,5,0.2871,0.9228
Tripo_Tap_08,Triportheus_angulatus,Tapajos,Tapajos,fast,145.3459315784502,6,0.2858,0.2021
Tripo_Tap_08,Triportheus_angulatus,Tapajos,Tapajos,fast,175.85705042813433,7,0.5007,1.008
Tripo_Tap_08,Triportheus_angulatus,Tapajos,Tapajos,fast,175.15102273980872,8,0.601,0.0293
Tripo_Tap_08,Triportheus_angulatus,Tapajos,Tapajos,fast,193.1766302039033,9,0.8048,0.63
Tripo_Tap_08,Triportheus_angulatus,Tapajos,Tapajos,fast,163.20824835299402,10,0.836,0.4319
Tripo_Tap_08,Triportheus_angulatus,Tapajos,Tapajos,fast,159.24752295912532,11,1.0579,0.8477
Tripo_Tap_08,Triportheus_angulatus,Tapajos,Tapajos,fast,183.12843005081947,12,1.0846,0.1347
Tripo_Tap_09,Triportheus_angulatus,Tapajos,Tapajos,fast,139.82153770566168,1,-0.0142,0.7987
Tripo_Tap_09,Triportheus_angulatus,Tapajos,Tapajos,fast,179.90293273455381,2,0.0999,0.4338
Tripo_Tap_09,Triportheus_angulatus,Tapajos,Tapajos,fast,152.11929949260283,3,0.1182,0.6133
Tripo_Tap_09,Triportheus_angulatus,Tapajos,Tapajos,fast,205.32284687923362,4,0.2054,0.6341
Tripo_Tap_09,Triportheus_angulatus,Tapajos,Tapajos,fast,170.1289025431672,5,0.2929,0.8903
Tripo_Tap_09,Triportheus_angulatus,Tapajos,Tapajos,fast,166.18251880924703,6,0.3134,0.2225
Tripo_Tap_09,Triportheus_angulatus,Tapajos,Tapajos,fast,201.42008485761738,7,0.4851,1.004
Tripo_Tap_09,Triportheus_angulatus,Tapajos,Tapajos,fast,174.52681664233376,8,0.5801,0.0383
Tripo_Tap_09,Triportheus_angulatus,Tapajos,Tapajos,fast,153.10219303829354,9,0.795,0.6206
Tripo_Tap_09,Triportheus_angulatus,Tapajos,Tapajos,fast,176.72180692676875,10,0.798,0.4424
Tripo_Tap_09,Triportheus_angulatus,Tapajos,Tapajos,fast,169.32831870969832,11,1.0295,0.8825
Tripo_Tap_09,Triportheus_angulatus,Tapajos,Tapajos,fast,169.03155940220117,12,1.0517,0.1378
Tripo_Tap_10,Triportheus_angulatus,Tapajos,Tapajos,fast,159.5290195547222,1,0.0061,0.7991
Tripo_Tap_10,Triportheus_angulatus,Tapajos,Tapajos,fast,187.44103110420994,2,0.0763,0.4355
Tripo_Tap_10,Triportheus_angulatus,Tapajos,Tapajos,fast,201.64350923769803,3,0.1175,0.6251
Tripo_Tap_10,Triportheus_angulatus,Tapajos,Tapajos,fast,185.85339959327342,4,0.1706,0.6068
Tripo_Tap_10,Triportheus_angulatus,Tapajos,Tapajos,fast,144.15057547893775,5,0.2715,0.9197
Tripo_Tap_10,Triportheus_angulatus,Tapajos,Tapajos,fast,203.00007966314806,6,0.2507,0.2057
Tripo_Tap_10,Triportheus_angulatus,Tapajos,Tapajos,fast,192.92061968817902,7,0.4488,1.0034
Tripo_Tap_10,Triportheus_angulatus,Tapajos,Tapajos,fast,144.32895486850336,8,0.5251,0.0165
Tripo_Tap_10,Triportheus_angulatus,Tapajos,Tapajos,fast,170.57789597066932,9,0.6966,0.6159
Tripo_Tap_10,Triportheus_angulatus,Tapajos,Tapajos,fast,171.42451944693633,10,0.6785,0.4311
Tripo_Tap_10,Triportheus_angulatus,Tapajos,Tapajos,fast,158.37938326106195,11,0.9276,0.8789
Tripo_Tap_10,Triportheus_angulatus,Tapajos,Tapajos,fast,201.22921942469907,12,0.9029,0.16
Tripo_Tap_11,Triportheus_angulatus,Tapajos,Tapajos,fast,204.645716648995,1,-0.0069,0.785
Tripo_Tap_11,Triportheus_angulatus,Tapajos,Tapajos,fast,202.7016228713166,2,0.1104,0.4348
Tripo_Tap_11,Triportheus_angulatus,Tapajos,Tapajos,fast,206.66944410360327,3,0.1184,0.6253
Tripo_Tap_11,Triportheus_angulatus,Tapajos,Tapajos,fast,160.9203187824761,4,0.1806,0.6366
Tripo_Tap_11,Triportheus_angulatus,Tapajos,Tapajos,fast,205.76273360968452,5,0.2766,0.8974
Tripo_Tap_11,Triportheus_angulatus,Tapajos,Tapajos,fast,154.96678954124656,6,0.2743,0.2039
Tripo_Tap_11,Triportheus_angulatus,Tapajos,Tapajos,fast,152.47209341427487,7,0.4707,1.0156
Tripo_Tap_11,Triportheus_angulatus,Tapajos,Tapajos,fast,202.51264468626948,8,0.535,0.0269
Tripo_Tap_11,Triportheus_angulatus,Tapajos,Tapajos,fast,182.1380839107411,9,0.7096,0.6274
Tripo_Tap_11,Triportheus_angulatus,Tapajos,Tapajos,fast,176.53960092245853,10,0.7106,0.4122
Tripo_Tap_11,Triportheus_angulatus,Tapajos,Tapajos,fast,193.40899025533548,11,0.9305,0.8685
Tripo_Tap_11,Triportheus_angulatus,Tapajos,Tapajos,fast,169.9844158005444,12,0.9378,0.136
Tripo_Tap_12,Triportheus_angulatus,Tapajos,Tapajos,fast,212.34799425581724,1,-0.0193,0.7929
Tripo_Tap_12,Triportheus_angulatus,Tapajos,Tapajos,fast,138.50871750214876,2,0.083,0.4425
Tripo_Tap_12,Triportheus_angulatus,Tapajos,Tapajos,fast,188.0143415823339,3,0.0978,0.6479
Tripo_Tap_12,Triportheus_angulatus,Tapajos,Tapajos,fast,201.99507074178658,4,0.2065,0.6498
Tripo_Tap_12,Triportheus_angulatus,Tapajos,Tapajos,fast,168.0664052585114,5,0.2677,0.9128
Tripo_Tap_12,Triportheus_angulatus,Tapajos,Tapajos,fast,201.7064604867812,6,0.2803,0.2167
Tripo_Tap_12,Triportheus_angulatus,Tapajos,Tapajos,fast,154.1921115293959,7,0.4728,1.035
Tripo_Tap_12,Triportheus_angulatus,Tapajos,Tapajos,fast,157.02639060768757,8,0.5499,0.0073
Tripo_Tap_12,Triportheus_angulatus,Tapajos,Tapajos,fast,178.62835645646985,9,0.7277,0.6194
Tripo_Tap_12,Triportheus_angulatus,Tapajos,Tapajos,fast,153.54224000383073,10,0.7608,0.4146
Tripo_Tap_12,Triportheus_angulatus,Tapajos,Tapajos,fast,208.0850442022791,11,0.9646,0.8547
Tripo_Tap_12,Triportheus_angulatus,Tapajos,Tapajos,fast,205.22943136358307,12,0.9643,0.1406
Tripo_Xin_01,Triportheus_angulatus,Xingu,Xingu,fast,140.9305489187439,1,0.0109,0.8063
Tripo_Xin_01,Triportheus_angulatus,Xingu,Xingu,fast,142.9195660572246,2,0.1047,0.4437
Tripo_Xin_01,Triportheus_angulatus,Xingu,Xingu,fast,148.53109768411582,3,0.1068,0.6473
Tripo_Xin_01,Triportheus_angulatus,Xingu,Xingu,fast,147.2718106229312,4,0.1833,0.6376
Tripo_Xin_01,Triportheus_angulatus,Xingu,Xingu,fast,139.7443254413776,5,0.285,0.9093
Tripo_Xin_01,Triportheus_angulatus,Xingu,Xingu,fast,194.50226476837557,6,0.282,0.2024
Tripo_Xin_01,Triportheus_angulatus,Xingu,Xingu,fast,194.14634024573456,7,0.4877,1.0058
Tripo_Xin_01,Triportheus_angulatus,Xingu,Xingu,fast,195.58160315338017,8,0.6006,0.037
Tripo_Xin_01,Triportheus_angulatus,Xingu,Xingu,fast,154.3980749104725,9,0.7796,0.6283
Tripo_Xin_01,Triportheus_angulatus,Xingu,Xingu,fast,203.69188798001116,10,0.7705,0.4304
Tripo_Xin_01,Triportheus_angulatus,Xingu,Xingu,fast,188.33121156578798,11,1.0528,0.8513
Tripo_Xin_01,Triportheus_angulatus,Xingu,Xingu,fast,147.18661940534722,12,1.0233,0.1517
Tripo_Xin_02,Triportheus_angulatus,Xingu,Xingu,fast,159.16238466685388,1,0.0076,0.8188
Tripo_Xin_02,Triportheus_angulatus,Xingu,Xingu,fast,190.99895654173991,2,0.0664,0.4456
Tripo_Xin_02,Triportheus_angulatus,Xingu,Xingu,fast,146.03209715400163,3,0.1295,0.6261
Tripo_Xin_02,Triportheus_angulatus,Xingu,Xingu,fast,161.84533106366985,4,0.1723,0.6308
Tripo_Xin_02,Triportheus_angulatus,Xingu,Xingu,fast,138.24330229696116,5,0.2581,0.9042
Tripo_Xin_02,Triportheus_angulatus,Xingu,Xingu,fast,168.8575553261067,6,0.2772,0.2387
Tripo_Xin_02,Triportheus_angulatus,Xingu,Xingu,fast,199.34617249039212,7,0.4316,1.0178
Tripo_Xin_02,Triportheus_angulatus,Xingu,Xingu,fast,144.16585904736806,8,0.5167,0.0542
Tripo_Xin_02,Triportheus_angulatus,Xingu,Xingu,fast,200.102118746545,9,0.7032,0.5843
Tripo_Xin_02,Triportheus_angulatus,Xingu,Xingu,fast,157.37185401744216,10,0.7119,0.4142
Tripo_Xin_02,Triportheus_angulatus,Xingu,Xingu,fast,197.99947977434903,11,0.9254,0.8618
Tripo_Xin_02,Triportheus_angulatus,Xingu,Xingu,fast,187.46892422099603,12,0.911,0.1218
Tripo_Xin_03,Triportheus_angulatus,Xingu,Xingu,fast,160.0216429008313,1,0.005,0.8012
Tripo_Xin_03,Triportheus_angulatus,Xingu,Xingu,fast,189.87536290933735,2,0.0956,0.4302
Tripo_Xin_03,Triportheus_angulatus,Xingu,Xingu,fast,159.93410478405497,3,0.1313,0.62
Tripo_Xin_03,Triportheus_angulatus,Xingu,Xingu,fast,152.8138995616407,4,0.1956,0.6298
